6.559182031141764790e-01 2.288387752093219429e+00
5.647410606934273325e-01 1.754643398068356230e+00
5.554315691953803924e-01 1.686467452549347046e+00
-2.305769297077625013e-01 1.701483827484068012e+00
4.812885029767231537e-01 1.668466211419684431e+00
7.775020425411445224e-01 2.110577709511220590e+00
8.680834297720441128e-01 1.829166619075009992e+00
6.521526948377901096e-03 1.790020578018696629e+00
-2.099986911059141537e-01 1.608798981225003866e+00
3.365036827663737684e-01 2.011998268353996977e+00
8.040157739918758484e-01 2.045210715357974607e+00
-1.083304602108836751e-01 1.420613566457622934e+00
2.595839909746760488e-01 1.933413050330371030e+00
1.982614944876163465e-01 2.081760046860631874e+00
6.388622443414420093e-01 1.386410985725591738e+00
9.628350874877622534e-01 2.029819880704980317e+00
6.943849930965783068e-01 2.231879875012231729e+00
9.203071551575230380e-01 1.753072034227560749e+00
2.694232392724820180e-01 1.439197891696542220e+00
5.605887877102549988e-01 1.414004557911279658e+00
5.211621776155577201e-01 2.033698978579356886e+00
-2.511595650677193522e-02 1.998321194642864951e+00
-1.519331860511625443e-01 1.722423451959361307e+00
4.040921810516297508e-01 1.777431743484696680e+00
8.252425295427464613e-01 1.970803525178616677e+00
1.147269151511672636e+00 1.852536932562030225e+00
1.123956419216131764e+00 1.506532974732004870e+00
5.094394617900043221e-01 2.308227138919639820e+00
3.028705022286712900e-01 2.354708499347156536e+00
2.974680122792022763e-02 2.192365850805979122e+00
6.875468248498135537e-01 1.694470167990879572e+00
6.074626284719236713e-01 2.196162099959196201e+00
-3.778389890850966104e-01 3.885000196229729252e-01
7.383571964050226200e-01 2.133776837013463545e+00
-4.583698496340965489e-01 2.079606834559972306e+00
7.318117427348890258e-01 2.193030685572106453e+00
-6.470802048543611296e-01 1.259033576138505417e+00
6.147606004861201345e-01 1.332642901861402551e+00
7.148613954282414529e-01 1.978557390554029460e+00
5.117333990703499813e-01 1.708107687652372197e+00
1.017213142032923345e+00 2.140977012826516646e+00
4.870071384432342332e-01 1.626323037228145640e+00
2.187458996923886401e-01 1.972669815105406732e+00
3.885863211102066339e-01 1.566490562263169295e+00
7.422987157975430295e-01 1.862963356110385771e+00
2.229691875127398915e-01 1.790684418459213001e+00
8.721435023027825917e-01 2.222061914070478927e+00
6.520640971703528521e-01 1.616173023692411448e+00
6.498470227117233433e-01 1.619995906112552841e+00
9.471883389518513940e-01 2.439767726666690617e+00
4.161387761121673745e-01 2.080898426611899499e+00
4.839079871143792122e-03 1.126339765237909685e+00
9.666604866157118003e-01 1.209911966320677656e+00
1.657905331365858992e-01 1.751673347654520541e+00
-3.998043849297195362e-01 -9.026689042953493780e-02
4.163593767570241133e-01 1.936723777347675979e+00
9.530759195401493633e-01 2.197941755957821375e+00
3.162793975949853564e-01 1.108904085179899024e+00
8.694764905419015699e-01 1.695209992444649760e+00
1.243415874416040845e+00 1.456155121576840905e+00
8.684854888613359192e-01 1.999803896978280982e+00
2.862363694193940100e-01 1.637794926492661451e+00
-9.393684246026544338e-02 1.387486648419715696e+00
4.676578116824263720e-01 1.164939485463954094e+00
-8.101230752290385917e-01 1.125923006749540933e+00
-8.845491759136960008e-02 5.049907575930779463e-02
-5.580002495349086974e-03 2.015886360577785030e+00
8.743441686066275587e-01 1.980684512277112841e+00
2.256543807823838121e-01 1.824573586745101172e+00
-2.417838709006578379e-01 1.334784740123645230e+00
1.267521635307876426e+00 1.882079824433096515e+00
7.464464421003610406e-01 2.128898133362361111e+00
4.377478457425085789e-01 1.699920332781351462e+00
3.635967334603891210e-01 5.991705866627965449e-01
-2.525070385392599315e-01 1.704116771981993850e+00
1.293785645736976297e+00 1.608162979448908958e+00
-1.548654715020650607e-01 1.893799196979567556e+00
1.264352784979565936e+00 1.264865697225254104e+00
7.012693886838228252e-01 2.052445307615164971e+00
3.155326139201198449e-02 1.899300959020709278e+00
3.863555729414485662e-01 2.257197130470098845e+00
6.817908454912762206e-01 1.753211001778278488e+00
-4.601524785372935744e-01 1.657636322652223493e+00
5.203850374915991450e-01 1.930478717401737487e+00
1.935692205059903748e-01 1.974643795601982887e+00
7.359315867704022684e-01 1.104702230442259570e+00
5.671213124657402682e-01 1.655103465167245158e+00
6.946923217820368812e-01 1.685663303536498292e+00
5.999513221089448622e-01 2.771750827929769789e-01
1.140001054215099341e+00 1.165913780048725590e+00
1.278474014917827146e-02 1.331119789617703386e+00
1.168362608837297811e+00 1.945685872908062608e+00
-1.063685718931186019e-01 1.732752011430783945e+00
8.008999966151454375e-01 1.199367420139186846e+00
7.727343330847271652e-01 1.839788419131493713e+00
-7.873951288531821913e-01 9.722390086546967014e-01
1.132702547670344062e+00 1.721280943397186958e+00
2.276010796760221666e-01 1.798403909189458139e+00
6.272545523005774726e-01 2.191769203144660949e+00
7.624819630481050048e-01 9.479027518696305776e-01
7.965563321941969699e-01 1.423910716331330706e+00
4.329100197454786580e-01 1.991620410036620825e+00
1.023382941159561410e+00 1.647099071025233341e+00
-3.920226096840600527e-01 1.270013103661304932e+00
-1.818144164391523598e-01 1.932461612162557740e+00
2.700015733515837013e-01 8.395104106217425866e-01
8.194866310751156568e-01 2.304723544811376090e+00
9.487050724127991108e-01 2.257203278173918637e+00
3.817830203261446953e-01 1.949468779873732904e+00
5.525554582168737960e-01 1.672618976961618209e+00
5.480840442995812412e-01 8.632365191768289758e-01
-1.067928566328911477e-02 2.266785198801811063e+00
2.931142750849646816e-01 2.111121957441643104e+00
1.442867541687988142e+00 1.440347336199327088e+00
9.500730493382688602e-01 8.046238472571527467e-01
6.539628807266988364e-01 2.364361021409535635e-01
5.230678398749346592e-01 2.046068883058659527e+00
-4.552073522334030425e-02 1.705910998518779254e+00
6.931902650616152961e-01 2.198365654078076936e+00
6.766132496958703335e-01 7.318618731641662878e-01
1.039244107493945357e+00 2.052922006167492430e+00
8.379755587999923039e-01 1.001405780496953168e+00
-9.681040436815978589e-01 8.524004984646225136e-01
6.513223554232708268e-02 1.716973158887675321e+00
1.031049069075204105e+00 1.206364661451812426e+00
-3.755853541726778544e-01 8.989530713442324406e-02
9.581505660255579260e-01 7.759749017393235970e-01
-2.200285562421381291e-01 1.575625659801854539e+00
8.775862596590353615e-01 3.937401457395761084e-01
2.004300698258192071e-01 -5.119409081399776129e-01
2.048139373626690074e-01 1.657588143710313267e+00
-5.541280989781638411e-01 8.170337134149577851e-01
8.757260634621767403e-01 1.070130959933939030e+00
4.172503382256434468e-01 5.387746890431112101e-01
-2.357823111163995233e-01 -2.271185667809776931e-01
1.069676755842967397e+00 1.600956047768648638e+00
7.732559311102289445e-01 1.928399296451128064e+00
2.344853291006493770e-02 3.931900535314381689e-02
7.930265837208266833e-01 1.834384044381421219e+00
2.864316043005716850e-01 1.880379197230172217e+00
9.616510117277143888e-01 8.856552670842925412e-01
8.795126063357662227e-01 1.920067808224384276e+00
5.403134319397825402e-01 9.427274056535801527e-01
