1.105139831293170394e+00 2.522785024334504911e+00
5.788398304812656381e-01 1.746534586566649727e+00
5.152631173491422079e-01 1.566295267839061367e+00
2.979093356292021877e-01 1.012352565246512848e+00
4.203931764594360243e-01 1.353253312970531974e+00
7.997265026938172872e-01 2.213756604575360054e+00
5.595012400173170475e-01 1.712024402484965568e+00
1.941797403911084963e-01 6.704787527581613782e-01
2.184989206673378370e-01 7.673680880493338741e-01
6.974092446735389306e-01 2.003245402233766903e+00
7.933006750748965441e-01 2.180007112304434447e+00
2.465347127004852146e-01 8.646039071135372955e-01
2.639679722851752675e-01 9.041524036583532542e-01
3.645885261232913455e-01 1.264135495036039059e+00
2.527202755824624614e-01 8.596912601062165482e-01
6.961923638106994883e-01 2.074303755473108524e+00
8.228735975091294730e-01 2.317296786997212532e+00
3.562010154226673553e-01 1.171103157495394065e+00
3.835322162115187283e-01 1.217967770589804211e+00
2.652791537197286553e-01 9.334348255005425754e-01
7.892516869960366499e-01 2.149632686314997265e+00
4.908918352867017165e-01 1.601197828660121170e+00
2.611794878734626790e-01 8.874004907096992856e-01
5.926382104474123835e-01 1.742901562074661737e+00
7.548143926258035208e-01 2.123873391332410598e+00
2.941768817715270656e-01 9.884535736811369544e-01
1.785762013438714213e-01 6.268983226553713761e-01
4.674965196050841487e-01 1.509207495974547397e+00
6.457201913381255265e-01 2.029078758525520776e+00
2.528246277177042534e-01 8.792904221899927597e-01
3.124188797760607539e-01 1.065056778332944543e+00
9.288347101039031717e-01 2.371807180792486314e+00
1.302479337368205557e-02 4.882042681673870455e-02
9.889468031838983819e-01 2.387629600093775561e+00
2.116518967960314968e-01 7.654515299432067543e-01
8.244256438853259095e-01 2.295864220231569330e+00
3.769848089677366870e-02 1.312178390656185689e-01
9.420232681320081514e-02 3.225366415277352017e-01
7.910550903254243149e-01 2.146503372310951452e+00
1.370941814686258420e-01 4.753584100838493809e-01
5.176784562345775331e-01 1.669263586121108478e+00
3.626352803769866684e-01 1.210003697448324811e+00
3.727656857140259627e-01 1.209197518638546853e+00
3.840941571955359679e-01 1.279628164932478995e+00
5.613993252477015306e-01 1.785922319123936619e+00
3.463513617241699705e-01 1.152292180748855532e+00
8.967833619346735619e-01 2.385185021303432684e+00
4.605677380855570657e-01 1.452299925447481765e+00
1.205446816660516451e-01 4.277561828552939871e-01
1.189911916655429946e+00 2.720690626887981356e+00
5.692482242963140537e-01 1.811203752785875976e+00
5.622009379120139483e-02 1.814148443222405038e-01
1.142021454469347164e-01 3.685039529050589957e-01
1.475578220030131504e-01 5.663191617394928157e-01
2.016443748423085366e-02 6.725640432473360686e-02
2.738156988259577429e-01 9.678438799153622485e-01
7.127818096567098971e-01 2.116218631475274670e+00
2.996645245064322519e-02 1.082348423747954286e-01
4.891897061431263460e-01 1.537438057243328826e+00
1.805940438128523784e-01 6.672247774296976575e-01
6.593086145274915655e-01 1.938868998787252718e+00
2.529238487677698544e-01 8.471108708757059125e-01
1.644710693580515859e-01 5.706349465118588649e-01
2.070276366340502994e-01 7.303859419778434559e-01
1.266295214643897438e-01 4.447145543619200336e-01
1.408311530903711209e-02 8.049374405567201463e-02
2.083853964261000447e-01 7.235827705619171102e-01
5.580360516687807859e-01 1.722840257152375543e+00
6.176713886973558276e-01 1.819615531143306875e+00
1.675821306678093592e-01 6.041331256808921690e-01
2.803736883712477646e-01 9.857684280438081537e-01
5.076274320564455600e-01 1.594074857371823306e+00
2.794886998633283604e-01 9.156768546199710590e-01
3.547370351443964592e-02 1.182930272474767980e-01
3.109492309053207282e-01 1.046364647042955065e+00
1.363439955090496314e-01 5.149420824911113970e-01
1.467297502602763759e-01 5.925131127441122247e-01
2.334947153194722735e-01 7.992398335608693616e-01
2.020839768705104122e-01 6.851793607274083708e-01
3.410767981051320286e-01 1.172250502472786726e+00
3.031635905707125156e-01 1.027516525680934656e+00
1.393096645514789178e-01 4.826421824808544425e-01
7.924665048069867712e-02 3.022076625530720762e-01
4.019156654067650436e-01 1.339721579401497165e+00
